"","ID","LAT","LONG","variable","month","year","celsius"
"1",1,78.87448,-75.78341,"tasmin","01","1980",-26.55
"2",1,78.87448,-75.78341,"tasmin","01","1981",-27.65
"3",1,78.87448,-75.78341,"tasmin","01","1982",-26.05
"4",1,78.87448,-75.78341,"tasmin","01","1983",-31.35
"5",1,78.87448,-75.78341,"tasmin","01","1984",-31.35
"6",1,78.87448,-75.78341,"tasmin","01","1985",-26.05
"7",1,78.87448,-75.78341,"tasmin","01","1986",-30.25
"8",1,78.87448,-75.78341,"tasmin","01","1987",-30.05
"9",1,78.87448,-75.78341,"tasmin","01","1988",-32.05
"10",1,78.87448,-75.78341,"tasmin","01","1989",-33.65
"11",1,78.87448,-75.78341,"tasmin","01","1990",-29.85
"12",1,78.87448,-75.78341,"tasmin","01","1991",-32.55
"13",1,78.87448,-75.78341,"tasmin","01","1992",-32.45
"14",1,78.87448,-75.78341,"tasmin","01","1993",-32.35
"15",1,78.87448,-75.78341,"tasmin","01","1994",-28.65
"16",1,78.87448,-75.78341,"tasmin","01","1995",-30.95
"17",1,78.87448,-75.78341,"tasmin","01","1996",-31.05
"18",1,78.87448,-75.78341,"tasmin","01","1997",-30.55
"19",1,78.87448,-75.78341,"tasmin","01","1998",-29.25
"20",1,78.87448,-75.78341,"tasmin","01","1999",-32.55
"21",1,78.87448,-75.78341,"tasmin","01","2000",-31.35
"22",1,78.87448,-75.78341,"tasmin","01","2001",-30.35
"23",1,78.87448,-75.78341,"tasmin","01","2002",-28.85
"24",1,78.87448,-75.78341,"tasmin","01","2003",-27.35
"25",1,78.87448,-75.78341,"tasmin","01","2004",-29.85
"26",1,78.87448,-75.78341,"tasmin","01","2006",-32.15
"27",1,78.87448,-75.78341,"tasmin","01","2007",-29.65
"28",1,78.87448,-75.78341,"tasmin","01","2008",-35.55
"29",1,78.87448,-75.78341,"tasmin","01","2009",-30.75
"30",1,78.87448,-75.78341,"tasmin","01","2010",-32.05
"31",1,78.87448,-75.78341,"tasmin","01","2011",-26.55
"32",1,78.87448,-75.78341,"tasmin","01","2012",-33.15
"33",1,78.87448,-75.78341,"tasmin","01","2013",-31.75
"34",1,78.87448,-75.78341,"tasmin","01","2014",-29.95
"35",1,78.87448,-75.78341,"tasmin","01","2015",-29.95
"36",1,78.87448,-75.78341,"tasmin","01","2016",-28.25
"37",1,78.87448,-75.78341,"tasmin","01","2017",-32.65
"38",1,78.87448,-75.78341,"tasmin","01","2018",-29.35
"39",1,78.87448,-75.78341,"tasmin","01","2019",-32.05
"40",1,78.87448,-75.78341,"tasmin","02","1980",-25.85
"41",1,78.87448,-75.78341,"tasmin","02","1981",-31.05
"42",1,78.87448,-75.78341,"tasmin","02","1982",-29.25
"43",1,78.87448,-75.78341,"tasmin","02","1983",-32.85
"44",1,78.87448,-75.78341,"tasmin","02","1984",-34.35
"45",1,78.87448,-75.78341,"tasmin","02","1985",-33.25
"46",1,78.87448,-75.78341,"tasmin","02","1986",-25.25
"47",1,78.87448,-75.78341,"tasmin","02","1987",-37.15
"48",1,78.87448,-75.78341,"tasmin","02","1988",-27.25
"49",1,78.87448,-75.78341,"tasmin","02","1989",-30.35
"50",1,78.87448,-75.78341,"tasmin","02","1990",-32.15
"51",1,78.87448,-75.78341,"tasmin","02","1991",-30.75
"52",1,78.87448,-75.78341,"tasmin","02","1992",-30.85
"53",1,78.87448,-75.78341,"tasmin","02","1993",-29.65
"54",1,78.87448,-75.78341,"tasmin","02","1994",-30.15
"55",1,78.87448,-75.78341,"tasmin","02","1995",-32.15
"56",1,78.87448,-75.78341,"tasmin","02","1996",-29.25
"57",1,78.87448,-75.78341,"tasmin","02","1997",-30.85
"58",1,78.87448,-75.78341,"tasmin","02","1998",-31.75
"59",1,78.87448,-75.78341,"tasmin","02","1999",-32.05
"60",1,78.87448,-75.78341,"tasmin","02","2000",-28.95
"61",1,78.87448,-75.78341,"tasmin","02","2001",-32.55
"62",1,78.87448,-75.78341,"tasmin","02","2002",-34.95
"63",1,78.87448,-75.78341,"tasmin","02","2003",-31.15
"64",1,78.87448,-75.78341,"tasmin","02","2004",-30.35
"65",1,78.87448,-75.78341,"tasmin","02","2006",-31.55
"66",1,78.87448,-75.78341,"tasmin","02","2007",-27.35
"67",1,78.87448,-75.78341,"tasmin","02","2008",-30.35
"68",1,78.87448,-75.78341,"tasmin","02","2009",-30.85
"69",1,78.87448,-75.78341,"tasmin","02","2010",-26.15
"70",1,78.87448,-75.78341,"tasmin","02","2011",-33.75
"71",1,78.87448,-75.78341,"tasmin","02","2012",-31.65
"72",1,78.87448,-75.78341,"tasmin","02","2013",-34.65
"73",1,78.87448,-75.78341,"tasmin","02","2014",-32.45
"74",1,78.87448,-75.78341,"tasmin","02","2015",-35.35
"75",1,78.87448,-75.78341,"tasmin","02","2016",-30.05
"76",1,78.87448,-75.78341,"tasmin","02","2017",-32.15
"77",1,78.87448,-75.78341,"tasmin","02","2018",-31.05
"78",1,78.87448,-75.78341,"tasmin","02","2019",-32.55
"79",1,78.87448,-75.78341,"tasmin","03","1980",-26.45
"80",1,78.87448,-75.78341,"tasmin","03","1981",-26.55
"81",1,78.87448,-75.78341,"tasmin","03","1982",-30.15
"82",1,78.87448,-75.78341,"tasmin","03","1983",-30.45
"83",1,78.87448,-75.78341,"tasmin","03","1984",-34.35
"84",1,78.87448,-75.78341,"tasmin","03","1985",-31.65
"85",1,78.87448,-75.78341,"tasmin","03","1986",-32.35
"86",1,78.87448,-75.78341,"tasmin","03","1987",-30.95
"87",1,78.87448,-75.78341,"tasmin","03","1988",-28.45
"88",1,78.87448,-75.78341,"tasmin","03","1989",-29.95
"89",1,78.87448,-75.78341,"tasmin","03","1990",-30.85
"90",1,78.87448,-75.78341,"tasmin","03","1991",-29.65
"91",1,78.87448,-75.78341,"tasmin","03","1992",-29.25
"92",1,78.87448,-75.78341,"tasmin","03","1993",-32.55
"93",1,78.87448,-75.78341,"tasmin","03","1994",-33.55
"94",1,78.87448,-75.78341,"tasmin","03","1995",-32.55
"95",1,78.87448,-75.78341,"tasmin","03","1996",-30.75
"96",1,78.87448,-75.78341,"tasmin","03","1997",-27.15
"97",1,78.87448,-75.78341,"tasmin","03","1998",-28.55
"98",1,78.87448,-75.78341,"tasmin","03","1999",-29.75
"99",1,78.87448,-75.78341,"tasmin","03","2000",-27.55
"100",1,78.87448,-75.78341,"tasmin","03","2001",-29.95
"101",1,78.87448,-75.78341,"tasmin","03","2002",-29.55
"102",1,78.87448,-75.78341,"tasmin","03","2003",-28.55
"103",1,78.87448,-75.78341,"tasmin","03","2004",-33.35
"104",1,78.87448,-75.78341,"tasmin","03","2006",-28.45
"105",1,78.87448,-75.78341,"tasmin","03","2007",-31.85
"106",1,78.87448,-75.78341,"tasmin","03","2008",-33.55
"107",1,78.87448,-75.78341,"tasmin","03","2009",-32.65
"108",1,78.87448,-75.78341,"tasmin","03","2010",-27.85
"109",1,78.87448,-75.78341,"tasmin","03","2011",-29.35
"110",1,78.87448,-75.78341,"tasmin","03","2012",-34.45
"111",1,78.87448,-75.78341,"tasmin","03","2013",-25.35
"112",1,78.87448,-75.78341,"tasmin","03","2014",-29.85
"113",1,78.87448,-75.78341,"tasmin","03","2015",-30.05
"114",1,78.87448,-75.78341,"tasmin","03","2016",-28.55
"115",1,78.87448,-75.78341,"tasmin","03","2017",-32.85
"116",1,78.87448,-75.78341,"tasmin","03","2018",-30.55
"117",1,78.87448,-75.78341,"tasmin","03","2019",-30.95
"118",1,78.87448,-75.78341,"tasmin","04","1980",-22.75
"119",1,78.87448,-75.78341,"tasmin","04","1981",-21.95
"120",1,78.87448,-75.78341,"tasmin","04","1982",-22.15
"121",1,78.87448,-75.78341,"tasmin","04","1983",-24.65
"122",1,78.87448,-75.78341,"tasmin","04","1984",-23.65
"123",1,78.87448,-75.78341,"tasmin","04","1985",-22.55
"124",1,78.87448,-75.78341,"tasmin","04","1986",-22.45
"125",1,78.87448,-75.78341,"tasmin","04","1987",-24.65
"126",1,78.87448,-75.78341,"tasmin","04","1988",-19.85
"127",1,78.87448,-75.78341,"tasmin","04","1989",-21.15
"128",1,78.87448,-75.78341,"tasmin","04","1990",-20.15
"129",1,78.87448,-75.78341,"tasmin","04","1991",-23.05
"130",1,78.87448,-75.78341,"tasmin","04","1992",-22.05
"131",1,78.87448,-75.78341,"tasmin","04","1993",-21.45
"132",1,78.87448,-75.78341,"tasmin","04","1994",-21.25
"133",1,78.87448,-75.78341,"tasmin","04","1995",-17.45
"134",1,78.87448,-75.78341,"tasmin","04","1996",-19.25
"135",1,78.87448,-75.78341,"tasmin","04","1997",-21.05
"136",1,78.87448,-75.78341,"tasmin","04","1998",-18.95
"137",1,78.87448,-75.78341,"tasmin","04","1999",-23.15
"138",1,78.87448,-75.78341,"tasmin","04","2000",-18.75
"139",1,78.87448,-75.78341,"tasmin","04","2001",-21.55
"140",1,78.87448,-75.78341,"tasmin","04","2002",-25.35
"141",1,78.87448,-75.78341,"tasmin","04","2003",-21.85
"142",1,78.87448,-75.78341,"tasmin","04","2004",-20.85
"143",1,78.87448,-75.78341,"tasmin","04","2006",-20.25
"144",1,78.87448,-75.78341,"tasmin","04","2007",-19.45
"145",1,78.87448,-75.78341,"tasmin","04","2008",-24.15
"146",1,78.87448,-75.78341,"tasmin","04","2009",-23.55
"147",1,78.87448,-75.78341,"tasmin","04","2010",-18.95
"148",1,78.87448,-75.78341,"tasmin","04","2011",-27.75
"149",1,78.87448,-75.78341,"tasmin","04","2012",-20.85
"150",1,78.87448,-75.78341,"tasmin","04","2013",-21.35
"151",1,78.87448,-75.78341,"tasmin","04","2014",-22.95
"152",1,78.87448,-75.78341,"tasmin","04","2015",-24.15
"153",1,78.87448,-75.78341,"tasmin","04","2016",-20.95
"154",1,78.87448,-75.78341,"tasmin","04","2017",-23.35
"155",1,78.87448,-75.78341,"tasmin","04","2018",-23.75
"156",1,78.87448,-75.78341,"tasmin","04","2019",-23.15
"157",1,78.87448,-75.78341,"tasmin","05","1980",-9.44999999999999
"158",1,78.87448,-75.78341,"tasmin","05","1981",-10.25
"159",1,78.87448,-75.78341,"tasmin","05","1982",-10.05
"160",1,78.87448,-75.78341,"tasmin","05","1983",-12.45
"161",1,78.87448,-75.78341,"tasmin","05","1984",-10.85
"162",1,78.87448,-75.78341,"tasmin","05","1985",-10.65
"163",1,78.87448,-75.78341,"tasmin","05","1986",-8.94999999999999
"164",1,78.87448,-75.78341,"tasmin","05","1987",-11.55
"165",1,78.87448,-75.78341,"tasmin","05","1988",-8.04999999999995
"166",1,78.87448,-75.78341,"tasmin","05","1989",-11.95
"167",1,78.87448,-75.78341,"tasmin","05","1990",-9.04999999999995
"168",1,78.87448,-75.78341,"tasmin","05","1991",-9.34999999999997
"169",1,78.87448,-75.78341,"tasmin","05","1992",-13.25
"170",1,78.87448,-75.78341,"tasmin","05","1993",-10.55
"171",1,78.87448,-75.78341,"tasmin","05","1994",-9.25
"172",1,78.87448,-75.78341,"tasmin","05","1995",-9.64999999999998
"173",1,78.87448,-75.78341,"tasmin","05","1996",-9.84999999999997
"174",1,78.87448,-75.78341,"tasmin","05","1997",-9.44999999999999
"175",1,78.87448,-75.78341,"tasmin","05","1998",-9.04999999999995
"176",1,78.87448,-75.78341,"tasmin","05","1999",-12.35
"177",1,78.87448,-75.78341,"tasmin","05","2000",-11.35
"178",1,78.87448,-75.78341,"tasmin","05","2001",-10.05
"179",1,78.87448,-75.78341,"tasmin","05","2002",-8.94999999999999
"180",1,78.87448,-75.78341,"tasmin","05","2003",-9.14999999999998
"181",1,78.87448,-75.78341,"tasmin","05","2004",-8.75
"182",1,78.87448,-75.78341,"tasmin","05","2006",-7.64999999999998
"183",1,78.87448,-75.78341,"tasmin","05","2007",-11.85
"184",1,78.87448,-75.78341,"tasmin","05","2008",-10.35
"185",1,78.87448,-75.78341,"tasmin","05","2009",-9.14999999999998
"186",1,78.87448,-75.78341,"tasmin","05","2010",-7.34999999999997
"187",1,78.87448,-75.78341,"tasmin","05","2011",-9.25
"188",1,78.87448,-75.78341,"tasmin","05","2012",-10.75
"189",1,78.87448,-75.78341,"tasmin","05","2013",-12.05
"190",1,78.87448,-75.78341,"tasmin","05","2014",-9.25
"191",1,78.87448,-75.78341,"tasmin","05","2015",-11.95
"192",1,78.87448,-75.78341,"tasmin","05","2016",-10.05
"193",1,78.87448,-75.78341,"tasmin","05","2017",-10.85
"194",1,78.87448,-75.78341,"tasmin","05","2018",-12.15
"195",1,78.87448,-75.78341,"tasmin","05","2019",-6.44999999999999
"196",1,78.87448,-75.78341,"tasmin","06","1980",-2.64999999999998
"197",1,78.87448,-75.78341,"tasmin","06","1981",0.150000000000034
"198",1,78.87448,-75.78341,"tasmin","06","1982",0.25
"199",1,78.87448,-75.78341,"tasmin","06","1983",-0.149999999999977
"200",1,78.87448,-75.78341,"tasmin","06","1984",-1.14999999999998
"201",1,78.87448,-75.78341,"tasmin","06","1985",0.150000000000034
"202",1,78.87448,-75.78341,"tasmin","06","1986",-3.04999999999995
"203",1,78.87448,-75.78341,"tasmin","06","1987",0.450000000000045
"204",1,78.87448,-75.78341,"tasmin","06","1988",-0.0499999999999545
"205",1,78.87448,-75.78341,"tasmin","06","1989",-0.549999999999955
"206",1,78.87448,-75.78341,"tasmin","06","1990",1.75
"207",1,78.87448,-75.78341,"tasmin","06","1991",0.350000000000023
"208",1,78.87448,-75.78341,"tasmin","06","1992",-2.25
"209",1,78.87448,-75.78341,"tasmin","06","1993",-0.349999999999966
"210",1,78.87448,-75.78341,"tasmin","06","1994",0.0500000000000114
"211",1,78.87448,-75.78341,"tasmin","06","1995",0.25
"212",1,78.87448,-75.78341,"tasmin","06","1996",-1.75
"213",1,78.87448,-75.78341,"tasmin","06","1997",-0.25
"214",1,78.87448,-75.78341,"tasmin","06","1998",1.85000000000002
"215",1,78.87448,-75.78341,"tasmin","06","1999",-1.25
"216",1,78.87448,-75.78341,"tasmin","06","2000",0.350000000000023
"217",1,78.87448,-75.78341,"tasmin","06","2001",0.450000000000045
"218",1,78.87448,-75.78341,"tasmin","06","2002",0.650000000000034
"219",1,78.87448,-75.78341,"tasmin","06","2003",0.25
"220",1,78.87448,-75.78341,"tasmin","06","2004",-0.25
"221",1,78.87448,-75.78341,"tasmin","06","2006",0.0500000000000114
"222",1,78.87448,-75.78341,"tasmin","06","2007",0.0500000000000114
"223",1,78.87448,-75.78341,"tasmin","06","2008",1.25
"224",1,78.87448,-75.78341,"tasmin","06","2009",-0.349999999999966
"225",1,78.87448,-75.78341,"tasmin","06","2010",1.45000000000005
"226",1,78.87448,-75.78341,"tasmin","06","2011",1.55000000000001
"227",1,78.87448,-75.78341,"tasmin","06","2012",1.95000000000005
"228",1,78.87448,-75.78341,"tasmin","06","2013",-1.25
"229",1,78.87448,-75.78341,"tasmin","06","2014",-0.0499999999999545
"230",1,78.87448,-75.78341,"tasmin","06","2015",0.650000000000034
"231",1,78.87448,-75.78341,"tasmin","06","2016",0.950000000000045
"232",1,78.87448,-75.78341,"tasmin","06","2017",-1.25
"233",1,78.87448,-75.78341,"tasmin","06","2018",-0.75
"234",1,78.87448,-75.78341,"tasmin","06","2019",0.75
"235",1,78.87448,-75.78341,"tasmin","07","1980",2.85000000000002
"236",1,78.87448,-75.78341,"tasmin","07","1981",3.35000000000002
"237",1,78.87448,-75.78341,"tasmin","07","1982",3.15000000000003
"238",1,78.87448,-75.78341,"tasmin","07","1983",2.85000000000002
"239",1,78.87448,-75.78341,"tasmin","07","1984",2.35000000000002
"240",1,78.87448,-75.78341,"tasmin","07","1985",2.55000000000001
"241",1,78.87448,-75.78341,"tasmin","07","1986",1.25
"242",1,78.87448,-75.78341,"tasmin","07","1987",3.25
"243",1,78.87448,-75.78341,"tasmin","07","1988",4.75
"244",1,78.87448,-75.78341,"tasmin","07","1989",2.15000000000003
"245",1,78.87448,-75.78341,"tasmin","07","1990",3.25
"246",1,78.87448,-75.78341,"tasmin","07","1991",3.05000000000001
"247",1,78.87448,-75.78341,"tasmin","07","1992",1.95000000000005
"248",1,78.87448,-75.78341,"tasmin","07","1993",3.95000000000005
"249",1,78.87448,-75.78341,"tasmin","07","1994",2.85000000000002
"250",1,78.87448,-75.78341,"tasmin","07","1995",3.45000000000005
"251",1,78.87448,-75.78341,"tasmin","07","1996",2.35000000000002
"252",1,78.87448,-75.78341,"tasmin","07","1997",2.95000000000005
"253",1,78.87448,-75.78341,"tasmin","07","1998",3.85000000000002
"254",1,78.87448,-75.78341,"tasmin","07","1999",3.85000000000002
"255",1,78.87448,-75.78341,"tasmin","07","2000",3.55000000000001
"256",1,78.87448,-75.78341,"tasmin","07","2001",3.85000000000002
"257",1,78.87448,-75.78341,"tasmin","07","2002",2.25
"258",1,78.87448,-75.78341,"tasmin","07","2003",4.25
"259",1,78.87448,-75.78341,"tasmin","07","2004",1.95000000000005
"260",1,78.87448,-75.78341,"tasmin","07","2006",3.95000000000005
"261",1,78.87448,-75.78341,"tasmin","07","2007",4.65000000000003
"262",1,78.87448,-75.78341,"tasmin","07","2008",3.95000000000005
"263",1,78.87448,-75.78341,"tasmin","07","2009",3.65000000000003
"264",1,78.87448,-75.78341,"tasmin","07","2010",4.65000000000003
"265",1,78.87448,-75.78341,"tasmin","07","2011",7.25
"266",1,78.87448,-75.78341,"tasmin","07","2012",5.25
"267",1,78.87448,-75.78341,"tasmin","07","2013",2.85000000000002
"268",1,78.87448,-75.78341,"tasmin","07","2014",4.05000000000001
"269",1,78.87448,-75.78341,"tasmin","07","2015",5.25
"270",1,78.87448,-75.78341,"tasmin","07","2016",5.05000000000001
"271",1,78.87448,-75.78341,"tasmin","07","2017",3.35000000000002
"272",1,78.87448,-75.78341,"tasmin","07","2018",2.05000000000001
"273",1,78.87448,-75.78341,"tasmin","07","2019",5.75
"274",1,78.87448,-75.78341,"tasmin","08","1980",-1.25
"275",1,78.87448,-75.78341,"tasmin","08","1981",-0.849999999999966
"276",1,78.87448,-75.78341,"tasmin","08","1982",-1.34999999999997
"277",1,78.87448,-75.78341,"tasmin","08","1983",-0.549999999999955
"278",1,78.87448,-75.78341,"tasmin","08","1984",-1.75
"279",1,78.87448,-75.78341,"tasmin","08","1985",-1.34999999999997
"280",1,78.87448,-75.78341,"tasmin","08","1986",-0.25
"281",1,78.87448,-75.78341,"tasmin","08","1987",0.25
"282",1,78.87448,-75.78341,"tasmin","08","1988",0.350000000000023
"283",1,78.87448,-75.78341,"tasmin","08","1989",0.450000000000045
"284",1,78.87448,-75.78341,"tasmin","08","1990",0.350000000000023
"285",1,78.87448,-75.78341,"tasmin","08","1991",0.350000000000023
"286",1,78.87448,-75.78341,"tasmin","08","1992",-2.14999999999998
"287",1,78.87448,-75.78341,"tasmin","08","1993",-1.34999999999997
"288",1,78.87448,-75.78341,"tasmin","08","1994",0.350000000000023
"289",1,78.87448,-75.78341,"tasmin","08","1995",0.0500000000000114
"290",1,78.87448,-75.78341,"tasmin","08","1996",-3.34999999999997
"291",1,78.87448,-75.78341,"tasmin","08","1997",-1.54999999999995
"292",1,78.87448,-75.78341,"tasmin","08","1998",-0.25
"293",1,78.87448,-75.78341,"tasmin","08","1999",0.450000000000045
"294",1,78.87448,-75.78341,"tasmin","08","2000",-0.649999999999977
"295",1,78.87448,-75.78341,"tasmin","08","2001",0.0500000000000114
"296",1,78.87448,-75.78341,"tasmin","08","2002",1.05000000000001
"297",1,78.87448,-75.78341,"tasmin","08","2003",-0.649999999999977
"298",1,78.87448,-75.78341,"tasmin","08","2004",0.850000000000023
"299",1,78.87448,-75.78341,"tasmin","08","2006",1.15000000000003
"300",1,78.87448,-75.78341,"tasmin","08","2007",3.15000000000003
"301",1,78.87448,-75.78341,"tasmin","08","2008",0.0500000000000114
"302",1,78.87448,-75.78341,"tasmin","08","2009",1.75
"303",1,78.87448,-75.78341,"tasmin","08","2010",0.850000000000023
"304",1,78.87448,-75.78341,"tasmin","08","2011",0.550000000000011
"305",1,78.87448,-75.78341,"tasmin","08","2012",0.850000000000023
"306",1,78.87448,-75.78341,"tasmin","08","2013",-0.949999999999989
"307",1,78.87448,-75.78341,"tasmin","08","2014",1.05000000000001
"308",1,78.87448,-75.78341,"tasmin","08","2015",-0.149999999999977
"309",1,78.87448,-75.78341,"tasmin","08","2016",1.75
"310",1,78.87448,-75.78341,"tasmin","08","2017",0.350000000000023
"311",1,78.87448,-75.78341,"tasmin","08","2018",1.35000000000002
"312",1,78.87448,-75.78341,"tasmin","08","2019",3.65000000000003
"313",1,78.87448,-75.78341,"tasmin","09","1980",-9.75
"314",1,78.87448,-75.78341,"tasmin","09","1981",-8.14999999999998
"315",1,78.87448,-75.78341,"tasmin","09","1982",-10.25
"316",1,78.87448,-75.78341,"tasmin","09","1983",-8.64999999999998
"317",1,78.87448,-75.78341,"tasmin","09","1984",-10.75
"318",1,78.87448,-75.78341,"tasmin","09","1985",-7.34999999999997
"319",1,78.87448,-75.78341,"tasmin","09","1986",-12.05
"320",1,78.87448,-75.78341,"tasmin","09","1987",-9.75
"321",1,78.87448,-75.78341,"tasmin","09","1988",-7.54999999999995
"322",1,78.87448,-75.78341,"tasmin","09","1989",-9.94999999999999
"323",1,78.87448,-75.78341,"tasmin","09","1990",-8.14999999999998
"324",1,78.87448,-75.78341,"tasmin","09","1991",-7.54999999999995
"325",1,78.87448,-75.78341,"tasmin","09","1992",-9.84999999999997
"326",1,78.87448,-75.78341,"tasmin","09","1993",-9.25
"327",1,78.87448,-75.78341,"tasmin","09","1994",-8.84999999999997
"328",1,78.87448,-75.78341,"tasmin","09","1995",-6.64999999999998
"329",1,78.87448,-75.78341,"tasmin","09","1996",-11.15
"330",1,78.87448,-75.78341,"tasmin","09","1997",-10.35
"331",1,78.87448,-75.78341,"tasmin","09","1998",-5.44999999999999
"332",1,78.87448,-75.78341,"tasmin","09","1999",-8.84999999999997
"333",1,78.87448,-75.78341,"tasmin","09","2000",-9.54999999999995
"334",1,78.87448,-75.78341,"tasmin","09","2001",-10.95
"335",1,78.87448,-75.78341,"tasmin","09","2002",-5.44999999999999
"336",1,78.87448,-75.78341,"tasmin","09","2003",-7.54999999999995
"337",1,78.87448,-75.78341,"tasmin","09","2004",-6.64999999999998
"338",1,78.87448,-75.78341,"tasmin","09","2006",-5.64999999999998
"339",1,78.87448,-75.78341,"tasmin","09","2007",-7.84999999999997
"340",1,78.87448,-75.78341,"tasmin","09","2008",-7.54999999999995
"341",1,78.87448,-75.78341,"tasmin","09","2009",-7.84999999999997
"342",1,78.87448,-75.78341,"tasmin","09","2010",-7.34999999999997
"343",1,78.87448,-75.78341,"tasmin","09","2011",-8.84999999999997
"344",1,78.87448,-75.78341,"tasmin","09","2012",-5.75
"345",1,78.87448,-75.78341,"tasmin","09","2013",-9.04999999999995
"346",1,78.87448,-75.78341,"tasmin","09","2014",-7.94999999999999
"347",1,78.87448,-75.78341,"tasmin","09","2015",-8.64999999999998
"348",1,78.87448,-75.78341,"tasmin","09","2016",-5.75
"349",1,78.87448,-75.78341,"tasmin","09","2017",-9.75
"350",1,78.87448,-75.78341,"tasmin","09","2018",-9.34999999999997
"351",1,78.87448,-75.78341,"tasmin","09","2019",-4.64999999999998
"352",1,78.87448,-75.78341,"tasmin","10","1980",-17.35
"353",1,78.87448,-75.78341,"tasmin","10","1981",-16.25
"354",1,78.87448,-75.78341,"tasmin","10","1982",-18.55
"355",1,78.87448,-75.78341,"tasmin","10","1983",-19.95
"356",1,78.87448,-75.78341,"tasmin","10","1984",-17.55
"357",1,78.87448,-75.78341,"tasmin","10","1985",-17.65
"358",1,78.87448,-75.78341,"tasmin","10","1986",-21.25
"359",1,78.87448,-75.78341,"tasmin","10","1987",-19.85
"360",1,78.87448,-75.78341,"tasmin","10","1988",-13.55
"361",1,78.87448,-75.78341,"tasmin","10","1989",-20.65
"362",1,78.87448,-75.78341,"tasmin","10","1990",-21.75
"363",1,78.87448,-75.78341,"tasmin","10","1991",-17.65
"364",1,78.87448,-75.78341,"tasmin","10","1992",-16.45
"365",1,78.87448,-75.78341,"tasmin","10","1993",-18.35
"366",1,78.87448,-75.78341,"tasmin","10","1994",-19.15
"367",1,78.87448,-75.78341,"tasmin","10","1995",-17.85
"368",1,78.87448,-75.78341,"tasmin","10","1996",-19.05
"369",1,78.87448,-75.78341,"tasmin","10","1997",-19.15
"370",1,78.87448,-75.78341,"tasmin","10","1998",-16.25
"371",1,78.87448,-75.78341,"tasmin","10","1999",-20.85
"372",1,78.87448,-75.78341,"tasmin","10","2000",-19.65
"373",1,78.87448,-75.78341,"tasmin","10","2001",-17.95
"374",1,78.87448,-75.78341,"tasmin","10","2002",-14.25
"375",1,78.87448,-75.78341,"tasmin","10","2003",-16.15
"376",1,78.87448,-75.78341,"tasmin","10","2004",-13.15
"377",1,78.87448,-75.78341,"tasmin","10","2006",-13.65
"378",1,78.87448,-75.78341,"tasmin","10","2007",-18.65
"379",1,78.87448,-75.78341,"tasmin","10","2008",-19.85
"380",1,78.87448,-75.78341,"tasmin","10","2009",-20.45
"381",1,78.87448,-75.78341,"tasmin","10","2010",-18.05
"382",1,78.87448,-75.78341,"tasmin","10","2011",-18.25
"383",1,78.87448,-75.78341,"tasmin","10","2012",-17.45
"384",1,78.87448,-75.78341,"tasmin","10","2013",-17.15
"385",1,78.87448,-75.78341,"tasmin","10","2014",-17.95
"386",1,78.87448,-75.78341,"tasmin","10","2015",-16.75
"387",1,78.87448,-75.78341,"tasmin","10","2016",-19.85
"388",1,78.87448,-75.78341,"tasmin","10","2017",-18.75
"389",1,78.87448,-75.78341,"tasmin","10","2018",-20.05
"390",1,78.87448,-75.78341,"tasmin","10","2019",-11.85
"391",1,78.87448,-75.78341,"tasmin","11","1980",-24.05
"392",1,78.87448,-75.78341,"tasmin","11","1981",-18.25
"393",1,78.87448,-75.78341,"tasmin","11","1982",-26.55
"394",1,78.87448,-75.78341,"tasmin","11","1983",-25.95
"395",1,78.87448,-75.78341,"tasmin","11","1984",-26.35
"396",1,78.87448,-75.78341,"tasmin","11","1985",-25.35
"397",1,78.87448,-75.78341,"tasmin","11","1986",-25.65
"398",1,78.87448,-75.78341,"tasmin","11","1987",-25.25
"399",1,78.87448,-75.78341,"tasmin","11","1988",-23.75
"400",1,78.87448,-75.78341,"tasmin","11","1989",-25.15
"401",1,78.87448,-75.78341,"tasmin","11","1990",-27.65
"402",1,78.87448,-75.78341,"tasmin","11","1991",-22.95
"403",1,78.87448,-75.78341,"tasmin","11","1992",-26.55
"404",1,78.87448,-75.78341,"tasmin","11","1993",-28.25
"405",1,78.87448,-75.78341,"tasmin","11","1994",-22.55
"406",1,78.87448,-75.78341,"tasmin","11","1995",-21.05
"407",1,78.87448,-75.78341,"tasmin","11","1996",-21.15
"408",1,78.87448,-75.78341,"tasmin","11","1997",-22.45
"409",1,78.87448,-75.78341,"tasmin","11","1998",-20.45
"410",1,78.87448,-75.78341,"tasmin","11","1999",-22.45
"411",1,78.87448,-75.78341,"tasmin","11","2000",-23.85
"412",1,78.87448,-75.78341,"tasmin","11","2001",-23.95
"413",1,78.87448,-75.78341,"tasmin","11","2002",-23.65
"414",1,78.87448,-75.78341,"tasmin","11","2003",-23.25
"415",1,78.87448,-75.78341,"tasmin","11","2004",-24.55
"416",1,78.87448,-75.78341,"tasmin","11","2006",-23.55
"417",1,78.87448,-75.78341,"tasmin","11","2007",-25.45
"418",1,78.87448,-75.78341,"tasmin","11","2008",-26.15
"419",1,78.87448,-75.78341,"tasmin","11","2009",-26.35
"420",1,78.87448,-75.78341,"tasmin","11","2010",-21.45
"421",1,78.87448,-75.78341,"tasmin","11","2011",-26.55
"422",1,78.87448,-75.78341,"tasmin","11","2012",-26.75
"423",1,78.87448,-75.78341,"tasmin","11","2013",-28.35
