"","SPECIES_CLEAN","Duration","Start","End","CoverChangePerYear","X","ClassNew","Synonym","family","FunctionalGroup","Woodiness","Deciduousness","BerryCat","N_fixer","PlantHeight","SLA","SeedMass","LeafN","LeafCN","MeanCoverChange","TimesColonised"
"259","Geum glaciale",12,0,1.03092783505155,0.0859106529209622,205,"Ubiquitous",NA,"Rosaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.0859106529209622,1
"260","Androsace chamaejasme",12,3.2258064516129,0,-0.268817204301075,204,"Boreal-tundra boundary",NA,"Primulaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.268817204301075,0
"261","Ranunculus lapponicus",18,0,5.12820512820513,0.284900284900285,268,"Ubiquitous","Coptidium lapponicum","Ranunculaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.156827463329011,1
"262","Epilobium latifolium",18,14.2857142857143,15,0.0396825396825397,267,"Ubiquitous","Chamerion latifolium","Onagraceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.1555,NA,NA,22.7541666666667,NA,0.157203907203907,1
"263","Betula glandulosa",5,3.2258064516129,13.4146341463415,2.03776553894571,203,"Boreal-tundra boundary",NA,"Betulaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",0.557087465181058,13.2252774178834,NA,24.4840486261333,22.9194166666667,0.163033651147817,0
"264","Salix uva-ursi",8,0,5.40540540540541,0.675675675675676,213,"Boreal-tundra boundary",NA,"Salicaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.251384432722461,1
"265","Euphrasia arctica",5,0,1.75438596491228,0.350877192982456,215,"Boreal specialist",NA,"Orobanchaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.36532978335715,3
"266","Salix arctophila",7,19.7183098591549,31.0810810810811,1.62325303170374,214,"Boreal-tundra boundary",NA,"Salicaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",0.0915254237288136,NA,NA,NA,NA,0.865505826196696,1
"267","Veronica wormskjoldii",8,1.42857142857143,0,-0.178571428571429,216,"Boreal-tundra boundary",NA,"Plantaginaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.178571428571429,0
"268","Potentilla uniflora",10,1.21951219512195,0,-0.121951219512195,191,"Boreal-tundra boundary",NA,"Rosaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.121951219512195,0
"269","Carex nardina",11,25,50,2.27272727272727,193,"Ubiquitous",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.227272727272728,0
"270","Carex supina",11,50,40,-0.909090909090909,192,"Boreal-tundra boundary",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.34435261707989,1
"271","Arenaria pseudofrigida",11,10,0,-0.909090909090909,195,"Ubiquitous",NA,"Caryophyllaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.909090909090909,0
"272","Lesquerella arctica",11,10,5,-0.454545454545455,194,"Ubiquitous",NA,"Brassicaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.454545454545455,0
