"","SiteSubsitePlot","CoverChange","Duration"
"245","ATQASUK:AW:AWC10",0.399385560675883,10
"246","ATQASUK:AW:AWC11",0.355133614627286,10
"247","ATQASUK:AW:AWC12",-2.42424242424242,10
"248","ATQASUK:AW:AWC13",0.0779220779220779,10
"249","ATQASUK:AW:AWC14",2.7518315018315,5
"250","ATQASUK:AW:AWC15",-0.264378478664193,10
"251","ATQASUK:AW:AWC16",0.425374969264814,10
"252","ATQASUK:AW:AWC17",-1.73913043478261,10
"253","ATQASUK:AW:AWC18",0.361842105263158,10
"254","ATQASUK:AW:AWC20",-0.303614457831326,5
"255","ATQASUK:AW:AWC23",-1.31520119225037,10
"256","ATQASUK:AW:AWC24",-1.15079365079365,5
"257","AUDKULUHEIDI:BETULAHEATH:1",1.13636363636364,22
"258","AUDKULUHEIDI:BETULAHEATH:10",0.652892561983471,22
"259","AUDKULUHEIDI:BETULAHEATH:2",-0.366300366300367,22
"260","AUDKULUHEIDI:BETULAHEATH:3",1.21126033057851,22
"261","AUDKULUHEIDI:BETULAHEATH:4",-0.0381970970206263,22
"262","AUDKULUHEIDI:BETULAHEATH:5",0.358851674641149,22
"263","AUDKULUHEIDI:BETULAHEATH:6",0.619834710743802,22
"264","AUDKULUHEIDI:BETULAHEATH:7",1.93063641339503,22
"265","AUDKULUHEIDI:BETULAHEATH:8",1.13513513513513,22
"266","AUDKULUHEIDI:BETULAHEATH:9",0.0284090909090909,22
"267","BARROW:BD:BDC01",-1.37419165196943,9
"268","BARROW:BD:BDC02",-1.78353392639107,9
"269","BARROW:BD:BDC03",-2.17236467236467,9
"270","BARROW:BD:BDC04",-1.03201087628229,9
"271","BARROW:BD:BDC05",-0.637633970967304,9
"272","BARROW:BD:BDC06",-1.61431948665991,9
"273","BARROW:BD:BDC07",-0.777777777777779,9
"274","BARROW:BD:BDC08",-1.86106504514465,9
"275","BARROW:BD:BDC09",-1.43913360408206,9
"276","BARROW:BD:BDC10",-0.942760942760943,9
"277","BARROW:BD:BDC11",-0.84405700844057,9
"278","BARROW:BD:BDC12",-1.98720314999385,9
"279","BARROW:BD:BDC13",-1.06837606837607,9
"280","BARROW:BD:BDC14",-2.27629513343799,9
"281","BARROW:BD:BDC15",-0.137495354886659,9
"282","BARROW:BD:BDC16",-1.37933961463373,9
"283","BARROW:BD:BDC17",0.906948511033349,11
"284","BARROW:BD:BDC18",-0.732954545454545,11
"285","BARROW:BD:BDC19",-0.473450600032878,11
"286","BARROW:BD:BDC20",-0.464087205223679,9
"287","BARROW:BD:BDC21",-0.318501920614596,11
"288","BARROW:BD:BDC22",0.317719680464779,9
"289","BARROW:BD:BDC23",-1.2140482728718,11
"290","BARROW:BD:BDC24",1.24378109452736,9
"291","BARROW:BG:BGCB02",0.275482093663912,9
"292","BARROW:BG:BGCC03",-0.210929387331257,9
"293","BARROW:BG:BGCD02",-2.49398004815961,9
"294","BARROW:BG:BGCD03",0.113378684807257,9
"295","BARROW:BG:BGCD04",-1.77777777777778,9
"296","BARROW:BG:BGCE02",4.57142857142857,7
"297","BARROW:BG:BGCE04",-2.83069455027799,9
"298","BARROW:BG:BGCE05",0.227937674355311,9
"299","BARROW:BG:BGCE06",-0.925925925925926,9
"300","BARROW:BG:BGCE07",-2.30703392468098,9
"301","BARROW:BG:BGCE08",-0.0112892300745086,9
"302","BARROW:BG:BGCF03",0.166112956810631,7
"303","BARROW:BG:BGCF04",-3.31010452961673,7
"304","BARROW:BG:BGCF05",0.0793650793650794,9
"305","BARROW:BG:BGCF07",-0.90702947845805,7
"306","BARROW:BG:BGCF08",0.661226197949362,9
"307","BARROW:BG:BGCF09",-3.15656565656566,9
"308","BARROW:BG:BGCF10",-0.357850808555034,9
"309","BARROW:BG:BGCF11",-0.321513002364066,9
"310","BARROW:BG:BGCG10",0.113378684807256,9
"311","BARROW:BG:BGCH04",0.060768266035711,7
"312","BARROW:BG:BGCH05",-5.82767882386203,9
"313","BARROW:BG:BGCH11",-0.354609929078014,6
"314","BARROW:BG:BGCK03",-0.277777777777778,9
"315","BARROW:BG:BGCK05",0.244200244200244,9
"316","BARROW:BG:BGCK09",0.28735632183908,6
"317","BARROW:BW:BWC01",0.428774376856516,5
"318","BARROW:BW:BWC02",-0.159143303339035,5
"319","BARROW:BW:BWC04",-0.144300144300144,9
"320","BARROW:BW:BWC05",0.194805194805195,11
"321","BARROW:BW:BWC06",0.36003600360036,11
"322","BARROW:BW:BWC07",0.264550264550265,9
"323","BARROW:BW:BWC08",0.366300366300366,9
"324","BARROW:BW:BWC10",1.32850241545894,9
"325","BARROW:BW:BWC11",0.5,5
"326","BARROW:BW:BWC12",-0.198412698412698,9
"327","BARROW:BW:BWC13",0.427350427350427,9
"328","BARROW:BW:BWC14",-0.289855072463768,5
"329","BARROW:BW:BWC15",-0.298507462686567,5
"330","BARROW:BW:BWC18",-0.253116376439243,5
"331","BARROW:BW:BWC20",0.235294117647059,5
"332","BARROW:BW:BWC23",0.207684319833853,9
"333","BARROW:BW:BWC24",0.188679245283019,5
"334","BILLEFJORDEN:AWS:11",0.600961538461539,8
"335","BILLEFJORDEN:AWS:13",-0.441682301438399,8
"336","BILLEFJORDEN:AWS:19",-0.297619047619048,8
"337","BILLEFJORDEN:AWS:20",0.189449140192364,8
"338","BILLEFJORDEN:AWS:25",0.531914893617021,8
"339","BILLEFJORDEN:AWS:26",-0.37037037037037,8
"340","BILLEFJORDEN:AWS:30",-0.243477877666138,8
"341","BILLEFJORDEN:AWS:32",0.140909528856345,8
"342","BILLEFJORDEN:AWS:33",0.357640596819151,8
"343","BILLEFJORDEN:AWS:34",0.513698630136986,8
"344","BILLEFJORDEN:AWS:37",0.245098039215686,8
"345","BILLEFJORDEN:AWS:44",0.817757009345794,8
"346","BILLEFJORDEN:AWS:45",-0.107758620689655,8
"347","BILLEFJORDEN:AWS:7",-0.273722627737226,8
"348","BROOKS:SHEEN-B:10",1.90384615384615,10
"349","BROOKS:SHEEN-B:2",0.246438197920678,5
"350","BROOKS:SHEEN-B:4",-0.493655828707375,10
"351","BROOKS:SHEEN-B:5",0.0237154150197629,10
"352","BROOKS:SHEEN-B:6",0.747252747252747,10
"353","BROOKS:SHEEN-B:7",0.598045822102426,10
"354","BROOKS:SHEEN-B:8",1.09105921207832,10
"355","BROOKS:SHEEN-B:9",0.276705276705277,10
"356","DISKO:DISTURBANCE:A1.6",2.08764062566837,28
"357","DISKO:DISTURBANCE:A2.2",0.248238940546633,28
"358","DISKO:DISTURBANCE:A3.3",0.611153552330023,28
"359","DISKO:DISTURBANCE:A4.3",0.696083956559487,28
"360","DISKO:DISTURBANCE:A5.1",0.189697024184123,28
"361","DISKO:DISTURBANCE:B1.2",0.743823845327605,28
"362","DISKO:DISTURBANCE:B2.2",-0.0212690535271181,28
"363","DISKO:DISTURBANCE:B3.4",0.581175092988015,28
"364","DISKO:DISTURBANCE:B4.5",0.482914095870907,28
"365","DISKO:DISTURBANCE:B5.2",0.346951435661113,28
"366","DISKO:DISTURBANCE:B6.5",0.371057513914657,28
"367","DISKO:DISTURBANCE:C1.3",0.290973646236804,28
"368","DISKO:DISTURBANCE:C4.3",0.377475520061071,28
"369","DISKO:DISTURBANCE:C5.3",-0.0110132158590308,28
"370","FURI:FURI4:FURI4_T1",1.16291578110127,16
"371","FURI:FURI4:FURI4_T10",-0.249131535562883,16
"372","FURI:FURI4:FURI4_T11",1.2160814421738,16
"373","FURI:FURI4:FURI4_T12",1.52759143673803,16
"374","FURI:FURI4:FURI4_T13",1.47189972089643,16
"375","FURI:FURI4:FURI4_T14",-1.40284976178213,16
"376","FURI:FURI4:FURI4_T15",1.42363913550354,16
"377","FURI:FURI4:FURI4_T16",-0.0646997929606623,16
"378","FURI:FURI4:FURI4_T17",-0.00973520249221149,16
"379","FURI:FURI4:FURI4_T18",4.66743754667437,16
"380","FURI:FURI4:FURI4_T19",-0.425563655130149,16
"381","FURI:FURI4:FURI4_T2",2.05880621615258,16
"382","FURI:FURI4:FURI4_T20",-3.95569620253165,16
"383","FURI:FURI4:FURI4_T3",3.1492343992344,16
"384","FURI:FURI4:FURI4_T4",1.01365002399172,16
"385","FURI:FURI4:FURI4_T5",5.79217567433155,16
"386","FURI:FURI4:FURI4_T6",0.470854218249894,16
"387","FURI:FURI4:FURI4_T7",-0.317258883248731,16
"388","FURI:FURI4:FURI4_T8",-3.43492583518851,16
"389","FURI:FURI4:FURI4_T9",0.622393412354096,16
"390","FURI:FURI5:FURI5_T1",0.202865965263422,16
"391","FURI:FURI5:FURI5_T10",4.90976645435244,16
"392","FURI:FURI5:FURI5_T11",-2.06404609028918,16
"393","FURI:FURI5:FURI5_T12",-2.41038534035899,16
"394","FURI:FURI5:FURI5_T13",3.2642680216121,16
"395","FURI:FURI5:FURI5_T14",1.83855773753997,16
"396","FURI:FURI5:FURI5_T15",-2.52999629887847,16
"397","FURI:FURI5:FURI5_T16",1.29136115811243,16
"398","FURI:FURI5:FURI5_T17",-0.560344827586206,16
"399","FURI:FURI5:FURI5_T18",0.50001736673922,16
"400","FURI:FURI5:FURI5_T19",2.21563246102711,16
"401","FURI:FURI5:FURI5_T2",0.615858991818071,16
"402","FURI:FURI5:FURI5_T20",2.24107417666974,16
"403","FURI:FURI5:FURI5_T3",-0.535441174779498,16
"404","FURI:FURI5:FURI5_T4",0.50531914893617,16
"405","FURI:FURI5:FURI5_T5",3.21691176470588,16
"406","FURI:FURI5:FURI5_T6",1.9405833246619,16
"407","FURI:FURI5:FURI5_T7",-1.81150068283251,16
"408","FURI:FURI5:FURI5_T8",0.996397861956774,16
"409","FURI:FURI5:FURI5_T9",1.1522823561569,16
"410","FURI:FURI6:FURI6_T1",3.91074398938938,16
"411","FURI:FURI6:FURI6_T10",-0.483622077767176,16
"412","FURI:FURI6:FURI6_T11",-3.795116215592,16
"413","FURI:FURI6:FURI6_T12",-0.904921203251182,16
"414","FURI:FURI6:FURI6_T13",-0.751577568758186,16
"415","FURI:FURI6:FURI6_T14",3.97458628841608,16
"416","FURI:FURI6:FURI6_T15",-0.903509812561435,16
"417","FURI:FURI6:FURI6_T16",4.49486301369863,16
"418","FURI:FURI6:FURI6_T17",1.09969799662416,16
"419","FURI:FURI6:FURI6_T18",1.70420634039364,16
"420","FURI:FURI6:FURI6_T19",0.28751916794453,16
"421","FURI:FURI6:FURI6_T2",-1.53299862684518,16
"422","FURI:FURI6:FURI6_T20",-1.28726920495195,16
"423","FURI:FURI6:FURI6_T3",5.72060012458417,16
"424","FURI:FURI6:FURI6_T4",2.31662774470994,16
"425","FURI:FURI6:FURI6_T5",2.04470198675497,16
"426","FURI:FURI6:FURI6_T6",0.25462962962963,16
"427","FURI:FURI6:FURI6_T7",2.06794398276393,16
"428","FURI:FURI6:FURI6_T8",4.25790754257907,16
"429","FURI:FURI6:FURI6_T9",0.561859227959126,16
"430","INCLINE_GUD:GUD:GUD_1_5",-0.900900900900899,5
"431","INCLINE_GUD:GUD:GUD_2_1",-1.16913746630728,5
"432","INCLINE_GUD:GUD:GUD_4_4",0.626696832579185,5
"433","INCLINE_GUD:GUD:GUD_5_4",0.415905863258269,5
"434","INCLINE_GUD:GUD:GUD_6_1",0.0131362889983592,5
"435","INCLINE_LAV:LAV:LAV_2_4",3.50487329434698,5
"436","INCLINE_LAV:LAV:LAV_5_5",1.04575163398693,5
"437","INCLINE_SKJ:SKJ:SKJ_7_1",-4.8463768115942,5
"438","INCLINE_ULV:ULV:ULV_3_4",-1.88978829389789,5
"439","INCLINE_ULV:ULV:ULV_5_4",-1.53798256537982,5
"440","INCLINE_ULV:ULV:ULV_6_2",0.145259938837921,5
"441","INCLINE_ULV:ULV:ULV_7_6",0.339954163483574,5
"442","JOATKA:lower_forest:JLFc1",0.138888888888889,10
"443","JOATKA:lower_forest:JLFc2",-0.12650163815071,10
"444","JOATKA:lower_forest:JLFc3",1.1990231990232,10
"445","JOATKA:lower_forest:JLFc4",1.63153786104606,10
"446","JOATKA:lower_forest:JLFc5",0.850250776212086,10
"447","JOATKA:lower_tundra:JLTc1",-1.98417528910529,10
"448","JOATKA:lower_tundra:JLTc2",-0.125541125541126,10
"449","JOATKA:lower_tundra:JLTc3",-1.69138693728858,10
"450","JOATKA:lower_tundra:JLTc4",-1.8051948051948,10
"451","JOATKA:lower_tundra:JLTc5",-1.35997456010176,10
"452","JOATKA:upper_forest:JUFc1",0.98496835443038,10
"453","JOATKA:upper_forest:JUFc3",-0.841248303934871,10
"454","JOATKA:upper_forest:JUFc4",-0.583333333333333,10
"455","JOATKA:upper_forest:JUFc5",-0.227367542761785,10
"456","JOATKA:upper_tundra:JUTc1",-1.67619047619048,10
